pitch,mph,exit_velocty,pitcher,batter,dist,spin_rate,launch_angle,zone,date,count,inning,pitch_result,pitch_id
FF,93.8,82.9,"Moore, Andrew","Gurriel, Yuli",,2416,-21,12,2017-09-06,1-2,Top 1,hit_into_play,3e7e5144-a284-43ec-833a-9860e6d4cc32
CH,83.0,90.0,"Moore, Andrew","Gurriel, Yuli",103,2050,5,7,2017-09-06,1-2,Top 1,foul,35854541-8e7c-4021-9400-1df999e2d6b1
CH,83.8,,"Moore, Andrew","Gurriel, Yuli",,1998,,13,2017-09-06,0-2,Top 1,blocked_ball,1d51bf96-4d79-446f-992a-05537679c170
FF,94.0,39.1,"Moore, Andrew","Gurriel, Yuli",3,2346,-41,3,2017-09-06,0-2,Top 1,foul,08cd260a-c280-4a63-90da-4d8ca45caa0e
CU,75.4,104.2,"Moore, Andrew","Gurriel, Yuli",366,1981,24,4,2017-09-06,0-1,Top 1,foul,876cc62d-5c65-4db5-8429-ceba70581abe
FF,93.8,,"Moore, Andrew","Gurriel, Yuli",,2337,,2,2017-09-06,0-0,Top 1,swinging_strike,4ecf4b00-632f-41cb-a913-3809363092bd
FC,84.8,73.4,"Pagán, Emilio","Gurriel, Yuli",223,2473,45,5,2017-09-06,0-2,Top 8,hit_into_play,979bca1e-991b-43ea-bd89-2672024c5d75
FF,94.5,66.0,"Pagán, Emilio","Gurriel, Yuli",188,2500,37,4,2017-09-06,0-2,Top 8,foul,6d30a657-8186-4ba5-96f5-108a894dcd7e
FC,85.5,40.3,"Pagán, Emilio","Gurriel, Yuli",2,2510,-47,5,2017-09-06,0-1,Top 8,foul,d742c7be-1422-475a-acfd-1a582f81b114
FF,94.7,,"Pagán, Emilio","Gurriel, Yuli",,2527,,4,2017-09-06,0-0,Top 8,called_strike,03689690-5edd-4fb4-8986-0839d7c8f20f
FF,90.3,,"Miranda, Aríel","Gurriel, Yuli",,2227,,12,2017-09-05,3-1,Top 6,ball,9266ccbd-7b0c-4844-9e7e-d3a1ff6dd48d
FF,90.5,,"Miranda, Aríel","Gurriel, Yuli",,2273,,6,2017-09-05,3-0,Top 6,called_strike,eca97c31-286f-447a-9ba4-6f7f3c52e8eb
FS,82.4,,"Miranda, Aríel","Gurriel, Yuli",,2032,,13,2017-09-05,2-0,Top 6,ball,98504914-d6d2-4a23-abfc-b6e529a29f79
FF,90.7,,"Miranda, Aríel","Gurriel, Yuli",,2213,,11,2017-09-05,1-0,Top 6,ball,6fc3cec2-36fc-4442-9075-a6cd51011826
FF,90.8,,"Miranda, Aríel","Gurriel, Yuli",,2284,,12,2017-09-05,0-0,Top 6,ball,763964dc-e51f-491f-9985-64534cf924b7
SL,80.4,,"Miranda, Aríel","Gurriel, Yuli",,1023,,5,2017-09-05,2-2,Top 4,called_strike,0590eadb-a3f8-40d5-81f7-55314fa24a93
FF,92.7,,"Miranda, Aríel","Gurriel, Yuli",,2539,,12,2017-09-05,2-2,Top 4,foul,5b6293a9-848f-414f-b41c-fdefc32ad5e4
FF,93.8,,"Miranda, Aríel","Gurriel, Yuli",,2433,,11,2017-09-05,1-2,Top 4,ball,a2b5c86a-ab39-481e-a20d-cf8b442b90f3
SL,81.8,70.7,"Miranda, Aríel","Gurriel, Yuli",15,1172,-9,8,2017-09-05,1-2,Top 4,foul,839983e7-9e39-4215-ab92-6157b428cd82
FF,92.7,72.7,"Miranda, Aríel","Gurriel, Yuli",142,2465,74,12,2017-09-05,1-2,Top 4,foul,8d5253de-d264-4f32-8e16-4de16d4f9890
FF,92.8,,"Miranda, Aríel","Gurriel, Yuli",,2415,,5,2017-09-05,1-1,Top 4,swinging_strike,0b52d9be-52e6-465b-91af-40c0847a5b99
FF,91.5,,"Miranda, Aríel","Gurriel, Yuli",,2436,,12,2017-09-05,1-0,Top 4,swinging_strike,6c74afcb-daee-4b7f-8ff3-e1d5e47ae821
FF,92.1,,"Miranda, Aríel","Gurriel, Yuli",,2432,,12,2017-09-05,0-0,Top 4,ball,b6d15ea0-f5cc-45af-8022-7bb2c2139871
FS,84.6,93.7,"Miranda, Aríel","Gurriel, Yuli",324,2438,39,12,2017-09-05,3-2,Top 2,hit_into_play,1f328466-d540-40ac-b2aa-d71652de49b1
SL,81.9,,"Miranda, Aríel","Gurriel, Yuli",,1178,,13,2017-09-05,2-2,Top 2,ball,2d0b39ab-9f37-4c25-bf74-6cc11c3cc2ae
FF,93.2,,"Miranda, Aríel","Gurriel, Yuli",,2560,,1,2017-09-05,2-1,Top 2,called_strike,bc6de7a8-d99e-47e8-9fbf-1e2ecf092ebd
FF,93.5,,"Miranda, Aríel","Gurriel, Yuli",,2536,,12,2017-09-05,1-1,Top 2,ball,18cdbfa3-88df-416d-b04c-d500d5b228ec
FF,93.4,,"Miranda, Aríel","Gurriel, Yuli",,2555,,14,2017-09-05,0-1,Top 2,ball,c6fac1e8-ecc3-4d02-92d6-5bb2d478d048
FS,84.5,,"Miranda, Aríel","Gurriel, Yuli",,2267,,6,2017-09-05,0-0,Top 2,called_strike,0b09bd60-b1a2-4593-9dda-3d7f0db38320
FF,93.2,99.4,"Garton, Ryan","Gurriel, Yuli",305,2179,12,13,2017-09-05,0-1,Top 8,hit_into_play,8d80218f-dcf3-4dfd-9e73-2454837f02a9
FC,87.0,63.4,"Garton, Ryan","Gurriel, Yuli",165,2502,53,3,2017-09-05,0-0,Top 8,foul,17f34400-489e-47a3-86a2-7be497f56c14
FT,92.0,86.1,"Ramírez, Erasmo","Gurriel, Yuli",237,2322,54,2,2017-09-04,2-2,Top 6,hit_into_play,5b71d235-fffe-4a8d-bf42-0edae900bef9
FF,91.7,96.0,"Ramírez, Erasmo","Gurriel, Yuli",300,2305,21,3,2017-09-04,2-1,Top 6,foul,2c60b973-c605-4fde-9b5e-1f3285312123
CH,82.3,,"Ramírez, Erasmo","Gurriel, Yuli",,1873,,13,2017-09-04,1-1,Top 6,ball,2683fa2a-8466-40c7-b452-c90df5f73b59
FT,91.1,,"Ramírez, Erasmo","Gurriel, Yuli",,2283,,13,2017-09-04,0-1,Top 6,ball,ebdcaf0c-d438-4bc3-b98c-2e0229da6887
FT,90.8,,"Ramírez, Erasmo","Gurriel, Yuli",,2278,,9,2017-09-04,0-0,Top 6,called_strike,5df0d687-ed96-4aff-b6e0-1d8451a1073c
SL,81.4,100.9,"Ramírez, Erasmo","Gurriel, Yuli",400,2515,28,8,2017-09-04,1-1,Top 5,hit_into_play,4822f1bf-7dbf-403d-bc17-a4cda8b7bc9d
CH,84.8,,"Ramírez, Erasmo","Gurriel, Yuli",,1816,,14,2017-09-04,0-1,Top 5,ball,38fc8c83-54cf-4882-9c25-f29ce2e77e54
SL,81.6,65.1,"Ramírez, Erasmo","Gurriel, Yuli",169,2633,54,9,2017-09-04,0-0,Top 5,foul,bf6490b2-1b5a-47ed-b415-4643ed711e36
FT,92.6,105.8,"Ramírez, Erasmo","Gurriel, Yuli",312,2276,11,5,2017-09-04,3-2,Top 2,hit_into_play,a5b00a68-43fc-4b3f-9273-63ce9745c9b5
CH,85.0,49.0,"Ramírez, Erasmo","Gurriel, Yuli",2,1861,-30,13,2017-09-04,3-2,Top 2,foul,9fc5955f-c573-4fd2-9416-fa067b9ae42f
FC,86.7,97.1,"Ramírez, Erasmo","Gurriel, Yuli",360,2414,26,4,2017-09-04,3-1,Top 2,foul,75d141fb-2eae-4fb3-8fc3-d6137bc29916
CH,85.2,,"Ramírez, Erasmo","Gurriel, Yuli",,1839,,13,2017-09-04,2-1,Top 2,ball,ceaf71f4-265d-405c-9948-6ac3055cc5a5
SL,85.9,,"Ramírez, Erasmo","Gurriel, Yuli",,2461,,14,2017-09-04,1-1,Top 2,ball,2730cca2-b9d8-4ab4-8018-5e5bf241270c
CH,83.7,,"Ramírez, Erasmo","Gurriel, Yuli",,1848,,13,2017-09-04,0-1,Top 2,ball,ba8f6095-6190-4bef-a6a6-8fcd36a31d94
SL,82.8,,"Ramírez, Erasmo","Gurriel, Yuli",,2476,,7,2017-09-04,0-0,Top 2,called_strike,58bc2785-f4f2-4ff4-903b-661a09c5752c
FF,97.9,73.9,"Altavilla, Dan","Gurriel, Yuli",108,2363,67,1,2017-09-04,1-2,Top 7,hit_into_play,388b7aa3-4229-4054-a06b-dc01c41f1e8b
FF,100.3,,"Altavilla, Dan","Gurriel, Yuli",,2433,,12,2017-09-04,0-2,Top 7,ball,4f843a62-663e-49ca-92b9-4738ebb5042f
FF,98.3,,"Altavilla, Dan","Gurriel, Yuli",,2420,,6,2017-09-04,0-1,Top 7,swinging_strike,877abb02-9602-4297-a4c5-5078d9eedf9d
SL,86.5,,"Altavilla, Dan","Gurriel, Yuli",,,,14,2017-09-04,0-0,Top 7,called_strike,ac6e5e09-d126-430c-9072-03d8a3fb2fe2
CH,86.6,39.9,"Cashner, Andrew","Gurriel, Yuli",83,1408,24,8,2017-08-30,1-0,Bot 4,hit_into_play,7d211ccb-16bd-4823-8269-cb14f319f98c
FT,93.9,,"Cashner, Andrew","Gurriel, Yuli",,1981,,11,2017-08-30,0-0,Bot 4,ball,9c8a9fed-656a-44e8-8d19-6594224abbe4
FT,94.6,91.9,"Cashner, Andrew","Gurriel, Yuli",207,2150,11,5,2017-08-30,0-1,Bot 2,hit_into_play,f5de2e6f-83fb-4b6e-98bd-cd044ddbad05
FT,94.0,,"Cashner, Andrew","Gurriel, Yuli",,2087,,5,2017-08-30,0-0,Bot 2,called_strike,e0cd87e5-e576-41a6-b8fe-40cf95b39e26
